waiting_time,battery_capacity_kWh,initial_soc,charging_power_kW,queue_length,electricity_price,renewable_energy_ratio,charging_demand,month,day,hour,minute,is_weekend,waiting_per_queue,load_per_queue,price_per_kWh,charging_efficiency,station_id_ST002,station_id_ST003,station_id_ST004,station_id_ST005,station_id_ST006,station_id_ST007,station_id_ST008,station_id_ST009,station_id_ST010,station_id_ST011,station_id_ST012,station_id_ST013,station_id_ST014,station_id_ST015,station_id_ST016,station_id_ST017,station_id_ST018,station_id_ST019,station_id_ST020,location_type_Urban,vehicle_type_Car,vehicle_type_Two-Wheeler,traffic_density_Low,traffic_density_Medium,weather_condition_Cloudy,weather_condition_Rainy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,time_slot_Peak,charging_priority_Low,charging_priority_Medium,power_to_wait_ratio
5,60,52.38513025188497,22,6,12.25,0.3992596851846337,35.1537878774299,2,13,22,15,0,0.7142857142857143,4.433472867243592,0.4540461428033541,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,3.6666666666666665
15,30,51.34825986075637,11,6,12.02,0.1881334619344155,21.72937226682891,2,13,22,30,0,2.142857142857143,2.424319719697656,0.8235402588272059,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6875
7,60,25.512500073353003,7,1,6.87,0.294300911719058,18.69747934341889,2,13,22,45,0,3.5,8.227304448521174,0.15371706677329228,0.11666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.875
11,60,27.57812088054296,7,3,9.42,0.1390379957476763,28.29915138330849,2,13,23,0,0,2.75,7.472036719000843,0.22148793764357333,0.11666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.5833333333333334
16,40,38.10166328533879,22,11,6.03,0.2555506617001987,26.51893213360209,2,13,23,15,0,1.3333333333333333,2.0200951068655706,0.24995618542992906,0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2941176470588236
15,60,55.24447356937411,22,6,7.62,0.2071876884206447,22.221287681324377,2,13,23,30,0,2.142857142857143,3.46799116175406,0.30883025425711846,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.375
3,75,37.902715272160535,7,5,14.34,0.1998107311333789,22.58795768328348,2,13,23,45,0,0.5,3.5809907472596305,0.3079039620459945,0.09333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.75
5,75,33.499741484188704,7,1,6.29,0.1912137984512226,20.88844003315544,2,14,0,0,0,2.5,9.088312337982535,0.12611479795484748,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.1666666666666667
8,100,37.21009706534796,50,9,5.41,0.1416506191144327,20.879143098045283,2,14,0,15,0,0.8,2.316242254853307,0.08616034978793331,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.555555555555555
9,30,42.11916693920605,11,3,7.55,0.3025354226864354,14.095455061254992,2,14,0,30,0,2.25,3.9312227602226226,0.4422906233403681,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.1
17,75,20.276552138447983,7,0,14.65,0.33964633820099,14.536455016379922,2,14,0,45,0,17.0,18.4621683795602,0.24504205867882048,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3888888888888889
12,100,16.782476213003896,22,4,13.0,0.1861024983713295,20.982850617734574,2,14,1,0,0,2.4,4.424318037199559,0.15923144020966634,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.6923076923076923
7,60,27.13180432755338,7,4,10.42,0.2951856746267495,16.104949453063274,2,14,1,15,0,1.4,3.0360665770549673,0.2383298571674866,0.11666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.875
9,40,46.20167447345132,22,3,12.64,0.2414424541818027,19.05720117516753,2,14,1,30,0,2.25,4.646044188736497,0.6146859888895936,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2.2
12,100,53.15672196883636,11,4,7.73,0.3652041227087519,31.72698330076985,2,14,1,45,0,2.4,5.550642364910918,0.16596224864128872,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8461538461538461
5,100,33.289998924898576,22,4,8.9,0.348286692029934,23.129838249529943,2,14,2,0,0,1.0,4.211823734904428,0.13341327921701687,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.6666666666666665
13,100,41.73452863228808,11,0,8.29,0.1715712476832898,13.65113097605434,2,14,2,15,0,13.0,17.86654097064561,0.14351092062692852,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7857142857142857
25,30,23.75589369827653,22,7,6.9,0.392386761880576,32.25505629492287,2,14,2,30,0,3.125,3.55021327380405,0.30166266109778106,0.7333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8461538461538461
10,75,22.15289459036572,50,5,12.2,0.1153716553355482,38.42031307377168,2,14,2,45,0,1.6666666666666667,5.805009445499887,0.20930398311604662,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.545454545454546
0,30,36.157663673362265,22,9,11.91,0.1304072499344791,37.62665800079111,2,14,3,0,0,0.0,3.6171651720712577,0.6218444105316282,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,22.0
15,30,10.71264812086086,22,12,13.26,0.2968831222867789,30.958963244482195,2,14,3,15,0,1.1538461538461537,2.18184371351588,0.5128257891518313,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.375
13,40,39.28638850563948,50,8,9.33,0.2294048133598997,18.5051576600161,2,14,3,30,0,1.4444444444444444,2.571584163416524,0.3924109508308088,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.5714285714285716
0,30,15.34152369193524,7,11,8.68,0.2229152773616807,38.948483784064805,2,14,3,45,0,0.0,3.186138220625338,0.3417653446542963,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0
7,100,30.590436963740206,50,1,9.1,0.2719622875284686,18.308712463804667,2,14,4,0,0,3.5,10.894325461237345,0.14198497251490988,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.25
18,40,36.42953380489159,11,9,11.46,0.1430858332823895,29.54185135515861,2,14,4,15,0,1.8,2.730977140012578,0.45068097993914896,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5789473684210527
10,100,51.82036660520873,11,2,12.68,0.2754415443048045,29.740506209642213,2,14,4,30,0,3.3333333333333335,10.124083678937733,0.2631817452013,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
10,30,48.75102871327007,22,7,11.67,0.2609273654000356,23.23125803952628,2,14,4,45,0,1.25,2.522419783101623,0.8869375009229898,0.7333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
4,60,25.875923131502475,50,2,6.54,0.3243030990997088,14.173246122721933,2,14,5,0,0,1.3333333333333333,5.694089608787614,0.16598667995096844,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0
12,75,13.492585374329405,50,8,14.96,0.165194754891066,28.54029036513085,2,14,5,15,0,1.3333333333333333,3.2581112991489523,0.230577537809662,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.8461538461538463
9,40,47.946058066503205,7,5,8.31,0.1378822145799748,28.03372693886535,2,14,5,30,0,1.5,3.9696835123877663,0.40157212622840416,0.175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7
14,40,13.495509675291553,50,3,12.86,0.3158796054269079,16.67429216941092,2,14,5,45,0,3.5,4.173171474045417,0.38122246280427335,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3333333333333335
18,75,26.615127910925956,11,0,11.08,0.2105171842538755,15.6641233446797,2,14,6,0,0,18.0,19.603979785455017,0.20268829644762537,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.5789473684210527
15,100,36.35019847770985,7,2,8.01,0.1666914162036504,16.605179194891086,2,14,6,15,0,5.0,6.582955626101895,0.1258448543189078,0.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4375
13,40,14.19457892350793,50,8,9.53,0.1156866204717232,21.88615673042697,2,14,6,30,0,1.4444444444444444,2.1338178968337735,0.3350475015539795,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3.5714285714285716
0,75,58.19040701747668,11,0,12.52,0.2440074677135715,15.293378782299868,2,14,6,45,0,0.0,19.380551256932044,0.4174173293486998,0.14666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,11.0
7,75,46.538526426974485,22,7,12.08,0.2173664010570371,85.97860230504185,2,14,7,0,0,0.875,10.148253377658008,0.30887917001989285,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2.75
2,40,37.97413796180513,22,8,8.74,0.1868261979232556,101.59972370993356,2,14,7,15,0,0.2222222222222222,10.77908586196855,0.3746089043952305,0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7.333333333333333
13,100,54.50803037862392,50,1,14.68,0.3197389095254079,101.3425476131552,2,14,7,30,0,6.5,48.92417208741445,0.34648012545573315,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5714285714285716
9,30,52.7675107061746,11,0,10.63,0.2963096096729765,63.65774270554002,2,14,7,45,0,9.0,67.33421178696739,0.7501898346476831,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1.1
6,60,30.739595136826622,7,4,10.74,0.2662000430477269,90.36610112790136,2,14,8,0,0,1.2,18.75829340414822,0.2584449229738427,0.11666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0
4,75,39.12793969548706,50,5,5.96,0.3428635251745681,85.15846567667789,2,14,8,15,0,0.6666666666666666,14.782483946115583,0.13054702973603005,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,10.0
10,40,29.018479798769544,7,0,6.1,0.1083096691310695,94.0770005013058,2,14,8,30,0,10.0,93.0338350877096,0.2148446519145647,0.175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6363636363636364
0,60,22.58188719143652,22,6,13.24,0.2320402591257461,100.11557433172486,2,14,8,45,0,0.0,14.285714285714286,0.28543823056332496,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22.0
9,60,45.66060489914047,11,5,10.14,0.1309236347901205,75.88425969809401,2,14,9,0,0,1.5,12.101161506635181,0.327419616682608,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.1
7,60,45.52760292239239,7,3,8.3,0.1253082804752823,81.54732863914303,2,14,9,15,0,1.75,21.20855434376638,0.2539512500913955,0.11666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.875
11,40,18.34347512418511,11,4,14.49,0.2197002035821509,76.82510743858127,2,14,9,30,0,2.2,15.692537231609094,0.44362652041697603,0.275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9166666666666666
14,75,43.411236317851696,11,5,12.88,0.2847893627291169,94.86137434113265,2,14,9,45,0,2.3333333333333335,15.193748826382043,0.3055764263170029,0.14666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7333333333333333
5,75,36.83438591232863,50,2,10.03,0.4821969657990669,94.70051485849288,2,14,10,0,0,1.6666666666666667,30.732135290660068,0.22379754696711612,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,8.333333333333334
8,30,11.190776572757452,50,0,5.52,0.506779938648717,95.19089598409444,2,14,10,15,0,8.0,97.34120403016767,0.20718568736359128,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5.555555555555555
17,40,20.80502988312553,7,2,5.43,0.7282188873052331,91.48298766561167,2,14,10,30,0,5.666666666666667,29.985899480373423,0.17141240131748603,0.175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.3888888888888889
5,30,31.29398704720291,22,8,14.01,0.6820052591500958,69.99174068797115,2,14,10,45,0,0.5555555555555556,8.145432147977845,0.6904049534106074,0.7333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3.6666666666666665
5,100,55.94166460863395,7,3,12.43,0.4644836599677235,39.94454022238326,2,14,11,0,0,1.25,10.38959936192298,0.28555549161664534,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.1666666666666667
0,30,52.33135539194363,22,5,12.18,0.5114807710982002,64.75506916727754,2,14,11,15,0,0.0,10.487379742903412,0.8517129096877717,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,22.0
7,40,18.26299073198137,11,7,9.79,0.604995054174723,50.502330540667714,2,14,11,30,0,0.875,6.072998236973878,0.30853058848718684,0.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1.375
0,60,31.88257540537204,11,6,11.62,0.7639226873067438,54.58891509341625,2,14,11,45,0,0.0,8.054592612844123,0.28733623097706473,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.0
4,100,21.755579391917472,11,2,9.5,0.5538602689136499,43.06356911583808,2,14,12,0,0,1.3333333333333333,13.439219601577362,0.12244974627731915,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2
2,100,59.61602952365697,11,3,8.23,0.681870593404138,53.30729353088225,2,14,12,15,0,0.5,13.302768785076667,0.2037937306046007,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3.6666666666666665
7,30,28.53661451933177,7,5,9.29,0.7485590084124405,43.94842643161736,2,14,12,30,0,1.1666666666666667,6.733525561777642,0.4386322555522854,0.23333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.875
26,40,29.64690573415036,50,4,12.76,0.4623154839715038,51.78690881707513,2,14,12,45,0,5.2,9.596537698575219,0.5324670303451425,1.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8518518518518519
17,30,35.353850831776164,11,8,11.88,0.4803754880589374,61.16616968236348,2,14,13,0,0,1.8888888888888888,7.13510583730628,0.6125654893526894,0.36666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6111111111111112
11,30,18.666640775677138,50,8,14.45,0.7445772799587985,54.85987562373313,2,14,13,15,0,1.2222222222222223,5.690004109435074,1.0168596844630327,1.6666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.166666666666667
5,30,41.0928848182198,50,0,8.05,0.7587546562483838,50.00570180658585,2,14,13,30,0,5.0,45.32228584949725,0.4796673137606553,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.333333333333334
10,40,13.509482028878026,50,1,11.28,0.4859325996024105,55.41858872970744,2,14,13,45,0,5.0,28.7252797584282,0.3260473016176826,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.545454545454546
11,30,57.12946802648821,7,6,13.95,0.5949219970523272,39.72361204392516,2,14,14,0,0,1.5714285714285714,5.457316957860292,1.0846611380687026,0.23333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5833333333333334
13,100,37.40460331781296,22,3,12.66,0.7717721444016562,36.4449530635218,2,14,14,15,0,3.25,10.180661582596326,0.21121133579172421,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.5714285714285714
2,100,52.080826068848594,7,5,13.54,0.4848016836619038,47.26077937590842,2,14,14,30,0,0.3333333333333333,7.332650582031419,0.28516901887647156,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.3333333333333335
9,100,24.233095644311422,50,10,10.75,0.5574902340943598,42.29513689584965,2,14,14,45,0,0.8181818181818182,3.8599016150875296,0.1557426493018376,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.0
17,75,44.64642973804973,22,1,7.59,0.5505755912505156,48.73595630652791,2,14,15,0,0,8.5,22.657414293614785,0.18282470222081468,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.2222222222222223
4,30,57.9236750408234,11,10,13.06,0.6951388231635922,54.43156262384226,2,14,15,15,0,0.36363636363636365,5.370633406096855,1.1729690592013615,0.36666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2
14,40,55.657008434798016,7,8,5.31,0.4647767018684715,43.0680245000097,2,14,15,30,0,1.5555555555555556,4.838036005242168,0.29937087082815383,0.175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4666666666666667
11,40,55.247981591597394,7,5,6.33,0.4412765598248505,55.11064290284262,2,14,15,45,0,1.8333333333333333,9.251498033818857,0.3744627841853899,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.5833333333333334
15,60,11.470639227862902,11,5,5.95,0.6958523075978336,45.70308604027496,2,14,16,0,0,2.5,8.351124702716833,0.11283018551494613,0.18333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6875
16,60,14.771576738201157,22,10,13.79,0.7172045789985354,64.04859360305136,2,14,16,15,0,1.4545454545454546,5.648299484101315,0.2696674707067465,0.36666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.2941176470588236
5,100,20.283213694426912,22,3,6.44,0.4104829219680062,55.59140928606716,2,14,16,30,0,1.25,13.850588466613134,0.08078599625571926,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3.6666666666666665
11,60,37.22127140866632,11,8,12.12,0.4841158807137549,42.51943917620239,2,14,16,45,0,1.2222222222222223,4.3972052264388255,0.3217650381468305,0.18333333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.9166666666666666
8,75,47.52011463276277,22,3,11.06,0.2232074927466543,69.0164682322891,2,14,17,0,0,2.0,16.23142386699609,0.3090933128511857,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.4444444444444446
12,100,30.527417549896114,22,4,7.94,0.2932817334800807,68.58550910765899,2,14,17,15,0,2.4,13.189734079896047,0.11428969127069102,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.6923076923076923
6,40,32.470779409329126,11,7,6.28,0.3077527216170223,71.22423393843866,2,14,17,30,0,0.75,9.113560110575541,0.23249194737735424,0.275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1.5714285714285714
9,75,25.99862412571663,22,3,14.33,0.2636356014519898,98.54816526395186,2,14,17,45,0,2.25,25.0,0.25819339763528004,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2.2
0,60,12.760719245051202,7,9,9.67,0.1176569454303038,91.23741793042258,2,14,18,0,0,0.0,8.699745812414415,0.18625658503028775,0.11666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.0
12,60,29.899639377121787,7,3,7.74,0.2783026495349177,82.31178093196367,2,14,18,15,0,3.0,21.148609229675806,0.18672569014518267,0.11666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.5384615384615384
8,60,25.24580988268621,11,2,7.0,0.3592061749266418,92.65933283138398,2,14,18,30,0,2.6666666666666665,31.044957969052433,0.15606705989801842,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1.2222222222222223
11,30,21.319607259161195,7,12,12.56,0.1157322212927945,84.37120259885656,2,14,18,45,0,0.8461538461538461,6.491906484046552,0.5321105450575097,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5833333333333334
5,30,36.82612608463885,7,4,10.7,0.111447692066212,99.74392386549458,2,14,19,0,0,1.0,19.677112060058683,0.5645793815723887,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.1666666666666667
14,30,48.63055828033188,11,0,7.16,0.3958305529682618,91.73093927407278,2,14,19,15,0,14.0,89.24082074643255,0.5013142757752191,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.7333333333333333
8,60,57.280467523914446,50,8,14.56,0.2868340262878708,89.47687490074668,2,14,19,30,0,0.8888888888888888,10.103718987120292,0.5680461667096001,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5.555555555555555
10,100,56.84419994252757,22,0,5.08,0.3278837373017721,94.40677627101712,2,14,19,45,0,10.0,95.05392851988464,0.11771303030495892,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0
11,75,52.1154019071369,50,0,12.36,0.3450963620253595,82.11960623948374,2,14,20,0,0,11.0,81.96663929431008,0.3892974400216268,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.166666666666667
